<<<<<<< HEAD
tr4026,3600302197,2016-08-21,credit_card,t_bD1,1
tr4027,8628128905,2017-06-17,linepay,t_mS2,1
tr4028,2135783107,2018-07-06,linepay,t_sA3,1
tr4029,7155958830,2021-06-21,bank_transfer,t_bD6,5
tr4030,8034496246,2022-10-17,bank_transfer,t_bO7,3
tr4031,4368826814,2018-04-20,linepay,t_sO3,1
tr4032,3592315265,2019-05-15,credit_card,t_mO4,1
tr4033,1975664597,2022-12-01,linepay,t_yO8,5
tr4034,9015579331,2018-08-10,credit_card,t_bD3,1
tr4035,1886089844,2016-09-20,linepay,t_mC1,2
tr4036,1142079853,2018-08-07,bank_transfer,t_yD3,1
tr4037,9045746791,2017-08-21,linepay,t_mC2,3
tr4038,1290331421,2024-01-04,bank_transfer,t_sC9,1
tr4039,9506330369,2022-10-01,linepay,t_sD7,1
tr4040,9554179048,2024-06-29,linepay,t_bC9,2
tr4041,3887182741,2021-12-05,credit_card,t_mA7,1
tr4042,9856716685,2020-10-28,credit_card,t_yO6,5
tr4043,9061538937,2023-04-22,bank_transfer,t_bS8,1
tr4044,1157056351,2022-04-17,linepay,t_yC7,1
tr4045,3526657456,2017-06-10,credit_card,t_mO2,3
tr4046,6894460222,2017-07-07,linepay,t_bS2,1
tr4047,7104791466,2020-07-15,bank_transfer,t_bC5,3
tr4048,2585967464,2018-08-01,bank_transfer,t_mS3,1
tr4049,3632244228,2023-11-23,linepay,t_bA9,1
tr4050,2087422907,2018-05-12,bank_transfer,t_yO3,1
tr4051,8287682469,2023-07-12,bank_transfer,t_yC8,1
tr4052,5346708828,2022-10-26,credit_card,t_yC8,1
tr4053,7406846777,2023-02-04,linepay,t_mC8,8
tr4054,8138577115,2022-08-27,bank_transfer,t_yC7,3
tr4055,5597041579,2021-09-25,linepay,t_bA6,4
tr4056,1224098095,2019-04-20,credit_card,t_bD4,1
tr4057,5563458161,2022-10-05,credit_card,t_mS7,5
tr4058,4600819961,2020-01-16,credit_card,t_bS5,1
tr4059,5109504868,2016-09-18,credit_card,t_bC1,1
tr4060,1572342851,2018-09-01,linepay,t_bD3,1
tr4061,8376708351,2024-06-09,credit_card,t_mA9,7
tr4062,1143537492,2016-05-17,linepay,t_sO1,6
tr4063,7979816477,2024-04-14,linepay,t_yC9,5
tr4064,5456208168,2016-04-08,linepay,t_bC1,1
tr4065,4049562516,2019-05-23,credit_card,t_sO4,1
tr4066,9593707049,2016-03-31,linepay,t_mD1,1
tr4067,4485386221,2018-08-28,linepay,t_bA3,3
tr4068,7382285656,2016-07-11,credit_card,t_bS1,4
tr4069,9139392565,2018-01-06,bank_transfer,t_yO3,6
tr4070,2715876805,2017-11-13,linepay,t_bS3,1
tr4071,7878786602,2021-11-18,linepay,t_yA7,1
tr4072,9334404521,2016-12-04,bank_transfer,t_mD2,7
tr4073,1692256887,2024-06-21,bank_transfer,t_yO9,1
tr4074,2418746223,2023-09-05,bank_transfer,t_sA8,1
tr4075,4545236320,2017-01-24,linepay,t_yA2,6
tr4076,8672502212,2023-08-16,bank_transfer,t_mS8,1
tr4077,9663924749,2024-04-21,linepay,t_mD9,6
tr4078,5871424694,2016-01-03,bank_transfer,t_mS1,1
tr4079,2618708607,2017-06-25,linepay,t_bS2,1
tr4080,9901359097,2021-04-06,bank_transfer,t_mC6,5
tr4081,4196498000,2017-07-03,linepay,t_mS2,1
tr4082,4291416877,2017-10-15,bank_transfer,t_bD2,1
tr4083,4420347795,2018-10-19,bank_transfer,t_sA3,1
tr4084,7039974287,2024-06-27,credit_card,t_mO9,1
tr4085,1195795958,2015-12-22,bank_transfer,t_bS1,4
tr4086,7527132800,2022-12-04,bank_transfer,t_bC8,1
tr4087,2619209545,2016-11-17,credit_card,t_sS2,1
tr4088,3951608071,2018-09-04,bank_transfer,t_sS3,4
tr4089,9523847372,2022-02-06,linepay,t_bS7,4
tr4090,6084583143,2024-12-03,linepay,t_yC10,3
tr4091,7457199508,2019-07-18,bank_transfer,t_bA4,1
tr4092,5448682313,2021-02-20,linepay,t_mA6,1
tr4093,4573054877,2016-05-21,credit_card,t_sC1,1
tr4094,8342202020,2019-11-13,linepay,t_yA5,1
tr4095,8882888208,2016-04-13,bank_transfer,t_mA1,1
tr4096,5945982696,2021-01-11,credit_card,t_yS6,1
tr4097,7527318852,2017-10-17,bank_transfer,t_sC2,1
tr4098,4763410955,2020-02-12,linepay,t_sO5,1
tr4099,4519225511,2022-02-02,linepay,t_yO7,2
tr4100,3058853048,2018-07-19,linepay,t_bD3,5
tr4101,8382530261,2023-05-21,linepay,t_mS8,1
tr4102,6757389579,2024-01-12,bank_transfer,t_mS9,6
tr4103,5950876826,2021-07-18,bank_transfer,t_bO6,1
tr4104,2764199758,2019-06-03,credit_card,t_yD4,1
tr4105,6335824861,2018-09-29,linepay,t_mD3,3
tr4106,5316775965,2018-06-27,linepay,t_sD3,1
tr4107,5563353216,2018-11-28,linepay,t_sA4,2
tr4108,2851458897,2018-06-21,credit_card,t_sS3,4
tr4109,5120722056,2021-01-17,linepay,t_sC6,1
tr4110,1372133935,2019-07-03,credit_card,t_yA4,1
tr4111,4367633616,2016-08-10,bank_transfer,t_mD1,1
tr4112,1507252085,2022-12-14,bank_transfer,t_sD8,3
tr4113,5027218449,2018-02-01,bank_transfer,t_sD3,2
tr4114,2843135406,2020-11-08,linepay,t_bD6,8
tr4115,7069274096,2019-06-09,bank_transfer,t_mC4,5
tr4116,4687540194,2018-11-22,bank_transfer,t_mD4,1
tr4117,1537204915,2019-09-25,linepay,t_sO4,1
tr4118,5758389489,2024-01-21,credit_card,t_mS9,5
tr4119,9922497843,2024-01-26,bank_transfer,t_sO9,3
tr4120,2526924422,2017-10-10,linepay,t_mO2,1
tr4121,9721465454,2017-10-23,credit_card,t_mD3,3
tr4122,5347894835,2019-06-04,bank_transfer,t_mS4,3
tr4123,7723805762,2022-10-14,linepay,t_mD7,1
tr4124,9369541545,2023-05-13,bank_transfer,t_bC8,1
tr4125,3909976002,2020-11-12,bank_transfer,t_mA6,3
tr4126,3780758032,2024-06-21,bank_transfer,t_mA9,4
tr4127,3151942266,2015-12-19,linepay,t_sO1,2
tr4128,5759414482,2019-08-23,bank_transfer,t_sD4,1
tr4129,3242151135,2016-10-04,credit_card,t_sO1,3
tr4130,3421083228,2023-04-12,credit_card,t_sC8,1
tr4131,1053251774,2016-02-23,linepay,t_mC1,1
tr4132,1588793965,2020-03-03,bank_transfer,t_sD5,1
tr4133,8554003234,2019-09-10,credit_card,t_mC4,5
tr4134,1816151281,2017-03-20,credit_card,t_mC2,2
tr4135,1973651072,2023-10-16,bank_transfer,t_sO8,1
tr4136,7588146928,2024-12-05,credit_card,t_sA10,1
tr4137,5749124220,2023-03-14,linepay,t_yD8,1
tr4138,9473204519,2019-02-13,linepay,t_sO4,3
tr4139,5646771973,2023-09-14,credit_card,t_mS8,2
tr4140,4787410050,2020-07-22,linepay,t_yS5,1
tr4141,7767391623,2024-03-04,credit_card,t_bO9,1
tr4142,3441383970,2021-05-28,bank_transfer,t_bS6,3
tr4143,7744714000,2019-04-27,bank_transfer,t_bA4,7
tr4144,9373453570,2023-06-27,linepay,t_yS8,2
tr4145,5984547851,2017-05-27,linepay,t_mA2,1
tr4146,5775199042,2024-10-14,linepay,t_sA9,3
tr4147,1778487643,2022-12-17,bank_transfer,t_bC8,1
tr4148,9796387908,2020-05-09,linepay,t_mC5,1
tr4149,7998761003,2016-06-14,linepay,t_bA1,1
tr4150,8431318939,2019-02-06,bank_transfer,t_mO4,1
tr4151,9902148406,2020-09-23,bank_transfer,t_yO5,7
tr4152,7934203704,2016-04-04,bank_transfer,t_mS1,2
tr4153,8239968460,2016-05-10,bank_transfer,t_mC1,5
tr4154,4805184500,2016-01-26,linepay,t_sC1,1
tr4155,3008015284,2022-04-30,linepay,t_mA7,5
tr4156,5507204477,2017-03-27,credit_card,t_mD2,3
tr4157,8009607179,2021-10-13,credit_card,t_mC6,1
tr4158,9216254677,2017-04-27,bank_transfer,t_sO2,5
tr4159,6521827139,2022-10-13,credit_card,t_sS7,2
tr4160,7636664063,2020-08-06,linepay,t_mD5,1
tr4161,4255490942,2016-12-31,bank_transfer,t_yS2,1
tr4162,3800791529,2016-02-09,credit_card,t_sC1,1
tr4163,1674498738,2021-08-24,credit_card,t_mC6,1
tr4164,3682744541,2023-09-23,bank_transfer,t_sS8,1
tr4165,4895874655,2017-04-17,credit_card,t_yO2,1
tr4166,1616825299,2017-10-17,linepay,t_yC2,2
tr4167,5012899891,2018-02-17,bank_transfer,t_sA3,3
tr4168,1617529533,2023-03-22,linepay,t_yD8,1
tr4169,9190948360,2023-01-19,linepay,t_bO8,2
tr4170,5285411301,2024-05-19,linepay,t_bD9,7
tr4171,2715930601,2017-05-02,linepay,t_bS2,8
tr4172,1057621281,2019-12-15,credit_card,t_bC5,1
tr4173,4311903263,2017-02-04,linepay,t_mS2,5
tr4174,5388191311,2020-11-21,credit_card,t_yC6,2
tr4175,9469449205,2018-08-21,linepay,t_mS3,2
tr4176,9337677737,2019-08-22,bank_transfer,t_sS4,1
tr4177,7211523048,2019-09-22,linepay,t_mO4,1
tr4178,4798346384,2023-11-04,linepay,t_sA9,1
tr4179,3752618832,2018-10-22,credit_card,t_mO4,1
tr4180,1527001097,2022-12-21,linepay,t_mO8,3
tr4181,6358541913,2022-12-03,linepay,t_bO8,1
tr4182,4650112804,2020-11-22,credit_card,t_sD6,1
tr4183,6866536810,2019-07-04,credit_card,t_bC4,1
tr4184,6578439179,2023-07-10,bank_transfer,t_yD8,6
tr4185,3321458292,2024-05-15,credit_card,t_sS9,3
tr4186,9202230276,2024-08-30,bank_transfer,t_yA9,1
tr4187,1965763808,2022-04-13,credit_card,t_mS7,1
tr4188,5096653523,2019-10-20,linepay,t_mS4,2
tr4189,4264992454,2019-10-05,credit_card,t_mA4,1
tr4190,9911248151,2020-11-26,linepay,t_yD6,4
tr4191,7644824666,2023-11-28,bank_transfer,t_yD9,5
tr4192,6457200094,2023-07-22,bank_transfer,t_yS8,2
tr4193,5139289881,2022-10-27,credit_card,t_yA8,1
tr4194,9080718859,2016-11-08,credit_card,t_mD2,5
tr4195,5967293199,2019-02-13,linepay,t_sS4,2
tr4196,2063398430,2019-12-16,bank_transfer,t_yO5,1
tr4197,5703816648,2023-06-06,credit_card,t_mS8,1
tr4198,9239397092,2021-01-24,bank_transfer,t_sC6,1
tr4199,3496824478,2022-10-20,credit_card,t_bO7,1
tr4200,5617700229,2017-12-24,bank_transfer,t_bA3,1
tr4201,7591944661,2022-04-06,bank_transfer,t_mD7,1
tr4202,3983599157,2018-08-12,credit_card,t_mS3,1
tr4203,2953541156,2024-05-05,credit_card,t_yC9,1
tr4204,2677607051,2020-03-30,credit_card,t_mO5,1
tr4205,1566415787,2017-05-15,linepay,t_yS2,6
tr4206,4005835122,2016-04-24,credit_card,t_sA1,3
tr4207,3531473790,2023-03-19,bank_transfer,t_sS8,1
tr4208,5167938220,2020-02-27,credit_card,t_mS5,1
tr4209,7832944760,2021-06-06,credit_card,t_sS6,1
tr4210,4710432473,2018-03-01,credit_card,t_yO3,2
tr4211,2072157095,2017-02-24,linepay,t_mA2,3
tr4212,5929388723,2020-11-22,linepay,t_sA6,6
tr4213,1493732580,2020-05-04,credit_card,t_sS5,1
tr4214,1183004734,2017-06-04,linepay,t_bA2,1
tr4215,5880455425,2021-12-25,credit_card,t_mS7,4
tr4216,6544320928,2021-11-30,bank_transfer,t_yD7,1
tr4217,4286889726,2022-06-30,linepay,t_yA7,1
tr4218,5260286522,2017-01-31,bank_transfer,t_bD2,2
tr4219,7179002790,2017-04-28,linepay,t_bS2,1
tr4220,4323311268,2022-11-28,bank_transfer,t_mA8,1
tr4221,2234923184,2016-02-13,credit_card,t_sO1,3
tr4222,8379149214,2018-03-07,linepay,t_mS3,1
tr4223,4229738432,2020-11-23,credit_card,t_yO6,1
tr4224,3799491876,2017-05-06,linepay,t_bS2,1
tr4225,9759805269,2017-05-06,credit_card,t_bC2,7
tr4226,1931502006,2020-09-30,credit_card,t_sC5,1
tr4227,1085260006,2024-01-08,bank_transfer,t_sA9,3
tr4228,1200778236,2017-08-04,bank_transfer,t_mC2,3
tr4229,4723886679,2020-11-01,bank_transfer,t_mA6,1
tr4230,1079218137,2024-05-30,credit_card,t_yO9,1
tr4231,3226137342,2022-08-01,bank_transfer,t_yA7,5
tr4232,9922014233,2016-06-30,bank_transfer,t_sD1,1
tr4233,5818940792,2019-11-20,credit_card,t_sA5,6
tr4234,6319499448,2020-07-10,credit_card,t_mD5,1
tr4235,8747245038,2016-09-08,bank_transfer,t_sC1,4
tr4236,7649982966,2023-01-28,credit_card,t_mA8,3
tr4237,2480381344,2020-03-25,linepay,t_mC5,1
tr4238,3809734328,2023-03-30,linepay,t_yO8,2
tr4239,8334456838,2020-01-21,bank_transfer,t_bA5,4
tr4240,4170133971,2019-07-10,bank_transfer,t_bS4,1
tr4241,3866625292,2024-06-15,credit_card,t_bD9,1
tr4242,1041309598,2019-06-09,bank_transfer,t_yD4,3
tr4243,8465891865,2016-01-26,credit_card,t_mO1,1
tr4244,6719514718,2016-03-01,linepay,t_mC1,1
tr4245,6533232026,2022-10-29,credit_card,t_sO8,5
tr4246,8873513316,2022-07-19,linepay,t_yC7,1
tr4247,3828406518,2021-01-27,credit_card,t_yD6,1
tr4248,1029538490,2023-05-03,credit_card,t_sO8,5
tr4249,5919283244,2024-07-03,linepay,t_mA9,6
tr4250,7550843588,2016-07-16,linepay,t_mO1,1
tr4251,8314668329,2024-02-07,credit_card,t_bC9,1
tr4252,5032410035,2020-01-29,bank_transfer,t_yS5,1
tr4253,7150391232,2017-09-04,credit_card,t_yA2,3
tr4254,9335894249,2019-12-29,bank_transfer,t_mS5,1
tr4255,5577054177,2020-11-12,bank_transfer,t_yO6,1
tr4256,2219411524,2024-10-18,linepay,t_mS9,1
tr4257,6390848152,2019-07-10,credit_card,t_sO4,1
tr4258,6742028395,2017-09-07,credit_card,t_sA2,6
tr4259,8628543174,2023-02-24,credit_card,t_mO8,2
tr4260,8428200364,2016-11-06,credit_card,t_yC2,1
tr4261,2547661035,2022-11-18,bank_transfer,t_mA8,6
tr4262,5914532900,2023-12-08,credit_card,t_bC9,1
tr4263,2240753869,2016-06-24,linepay,t_bD1,2
tr4264,3154886720,2023-10-08,linepay,t_sC8,4
tr4265,3504370722,2023-05-07,linepay,t_sO8,3
tr4266,2449368371,2019-05-20,bank_transfer,t_sC4,5
tr4267,4226864334,2024-04-29,credit_card,t_yD9,2
tr4268,2087980201,2020-06-26,credit_card,t_yO5,7
tr4269,6685523007,2020-03-03,bank_transfer,t_yC5,4
tr4270,1131004991,2018-04-13,linepay,t_yC3,4
tr4271,2276743085,2023-11-22,linepay,t_mC9,1
tr4272,5482539407,2018-02-14,credit_card,t_yD3,7
tr4273,7053256066,2017-05-11,linepay,t_bS2,2
tr4274,5364738101,2017-10-13,credit_card,t_sS2,1
tr4275,6575557506,2022-11-05,bank_transfer,t_sA8,3
tr4276,5222148664,2023-04-29,bank_transfer,t_mA8,1
tr4277,6014602191,2022-05-13,bank_transfer,t_bS7,1
tr4278,1024055973,2016-08-08,linepay,t_bA1,2
tr4279,5884905067,2023-07-23,bank_transfer,t_yA8,1
tr4280,1244306548,2020-02-15,bank_transfer,t_yS5,1
tr4281,2259139776,2018-07-04,credit_card,t_sS3,1
tr4282,7834375383,2021-11-29,linepay,t_mA7,7
tr4283,6213413973,2022-09-03,credit_card,t_yO7,4
tr4284,1084480598,2022-08-06,credit_card,t_bC7,1
tr4285,2007737174,2017-03-01,linepay,t_yD2,6
tr4286,1039720600,2018-01-04,bank_transfer,t_yA3,1
tr4287,2096796511,2021-09-24,bank_transfer,t_bD6,3
tr4288,8277918966,2017-07-16,credit_card,t_yO2,1
tr4289,4369715810,2021-03-13,linepay,t_bD6,6
tr4290,9666643770,2018-04-02,bank_transfer,t_mO3,1
tr4291,1153414080,2017-11-24,bank_transfer,t_sC3,4
tr4292,2881429267,2019-11-10,bank_transfer,t_sO5,4
tr4293,8894702794,2022-07-20,credit_card,t_mA7,6
tr4294,4879032765,2022-08-26,linepay,t_mC7,1
tr4295,9102240842,2016-10-31,bank_transfer,t_mC2,1
tr4296,6179274175,2018-05-13,linepay,t_mD3,5
tr4297,6734049615,2021-10-27,bank_transfer,t_bA7,9
tr4298,6427351788,2016-08-13,bank_transfer,t_bS1,1
tr4299,4434336418,2019-12-03,linepay,t_mS5,1
tr4300,1250800284,2023-11-13,credit_card,t_mA9,1
tr4301,8874574619,2021-08-19,bank_transfer,t_mA6,2
tr4302,9526555442,2020-08-11,bank_transfer,t_bA5,4
tr4303,2733614806,2017-01-06,bank_transfer,t_sS2,1
tr4304,4758215165,2024-08-06,credit_card,t_bS9,4
tr4305,9546910057,2017-10-02,linepay,t_sC2,5
tr4306,2965156839,2023-03-29,bank_transfer,t_yC8,3
tr4307,8326065722,2017-06-07,credit_card,t_yS2,2
tr4308,8667826744,2017-06-09,credit_card,t_yC2,5
tr4309,3828025771,2022-05-01,bank_transfer,t_bO7,1
tr4310,4159992991,2021-05-18,credit_card,t_yO6,1
tr4311,2612405685,2018-08-18,linepay,t_yC3,7
tr4312,4779583335,2017-04-14,bank_transfer,t_sC2,1
tr4313,3650695614,2024-01-17,credit_card,t_yS9,1
tr4314,8633807678,2019-07-17,linepay,t_bS4,1
tr4315,3527781635,2020-03-19,credit_card,t_mC5,4
tr4316,2232079321,2021-09-18,credit_card,t_bC6,8
tr4317,8110978678,2017-06-12,linepay,t_bO2,5
tr4318,1837577500,2023-11-04,linepay,t_mA9,4
tr4319,3467670204,2020-10-21,bank_transfer,t_bA6,7
tr4320,9863462127,2019-07-27,credit_card,t_sO4,1
tr4321,5026422162,2022-12-13,linepay,t_mS8,2
tr4322,6219423895,2022-05-27,linepay,t_yO7,2
tr4323,2975629206,2016-01-21,credit_card,t_bD1,3
tr4324,4611358109,2016-08-31,credit_card,t_bD1,5
tr4325,4726010567,2023-08-06,credit_card,t_mC8,1
tr4326,3121607709,2021-08-12,bank_transfer,t_mO6,6
tr4327,7568405702,2019-04-23,linepay,t_sC4,5
tr4328,1428268203,2019-05-07,bank_transfer,t_yS4,7
tr4329,9676804962,2023-10-19,linepay,t_yA8,1
tr4330,1378151503,2017-02-19,credit_card,t_yA2,1
tr4331,6133062496,2023-10-02,bank_transfer,t_sO8,1
tr4332,7469427551,2024-02-13,linepay,t_sS9,3
tr4333,5944580780,2017-04-15,linepay,t_yO2,4
tr4334,1838878006,2024-02-17,credit_card,t_sD9,3
tr4335,8564410171,2016-01-03,linepay,t_mO1,4
tr4336,4441174272,2018-08-24,credit_card,t_sA3,3
tr4337,2784142434,2018-03-04,bank_transfer,t_sD3,1
tr4338,4749292111,2024-05-10,credit_card,t_bS9,3
tr4339,8036196890,2024-05-15,linepay,t_bC9,1
tr4340,6754634797,2024-05-19,credit_card,t_bC9,1
tr4341,8211870320,2016-05-06,credit_card,t_bD1,7
tr4342,3026308519,2022-01-24,credit_card,t_sS7,4
tr4343,5670452422,2017-07-28,linepay,t_mA2,1
tr4344,1189607696,2018-07-22,credit_card,t_mC3,1
tr4345,1380434218,2020-02-11,linepay,t_sA5,1
tr4346,6154815218,2022-02-04,bank_transfer,t_yS7,1
tr4347,6969239420,2017-06-14,linepay,t_bA2,1
tr4348,8742484301,2016-08-25,credit_card,t_bD1,4
tr4349,4528486770,2018-11-11,credit_card,t_bO4,4
tr4350,1498437879,2018-11-24,bank_transfer,t_bD4,4
tr4351,4223091664,2020-03-25,linepay,t_yC5,5
tr4352,6076787219,2022-07-16,linepay,t_yD7,8
tr4353,7855809986,2021-08-13,credit_card,t_bO6,4
tr4354,2751111915,2020-04-12,credit_card,t_mD5,1
tr4355,3461712533,2021-10-17,linepay,t_bS6,1
tr4356,6190268736,2024-08-19,credit_card,t_bA9,4
tr4357,5710468022,2022-08-26,credit_card,t_sD7,1
tr4358,8592393504,2023-03-22,credit_card,t_mC8,2
tr4359,6776059490,2023-09-23,bank_transfer,t_bA8,1
tr4360,2234035599,2016-05-16,credit_card,t_sD1,2
tr4361,8295777995,2020-10-07,linepay,t_yA5,4
tr4362,3170279936,2020-02-22,linepay,t_sO5,3
tr4363,5864186506,2018-08-26,linepay,t_bS3,2
tr4364,3656095266,2015-12-18,bank_transfer,t_sC1,1
tr4365,4245121804,2024-11-30,bank_transfer,t_mD10,2
tr4366,6351556422,2024-06-16,linepay,t_sD9,1
tr4367,9570373515,2016-12-22,linepay,t_mD2,1
tr4368,5329358240,2020-01-20,bank_transfer,t_sS5,4
tr4369,2604710118,2019-04-23,bank_transfer,t_mD4,7
tr4370,3300552127,2023-01-01,bank_transfer,t_sD8,3
tr4371,9698472973,2018-04-29,linepay,t_mS3,1
tr4372,8135863767,2018-12-10,bank_transfer,t_mS4,1
tr4373,7835686399,2021-12-06,credit_card,t_mA7,2
tr4374,1970836929,2016-04-02,credit_card,t_mC1,1
tr4375,5421390468,2017-09-09,credit_card,t_yO2,1
tr4376,2894742848,2017-08-20,credit_card,t_mD2,3
tr4377,6190524341,2018-11-21,bank_transfer,t_bC4,2
tr4378,7856706351,2018-05-08,bank_transfer,t_sA3,1
tr4379,7704782699,2020-09-24,linepay,t_sO5,1
tr4380,3383030889,2017-10-15,credit_card,t_bC2,1
tr4381,9660994674,2020-03-27,bank_transfer,t_yS5,5
tr4382,3634181072,2024-01-05,credit_card,t_yD9,1
tr4383,5081182741,2019-07-29,bank_transfer,t_mO4,2
tr4384,7319021833,2022-04-28,credit_card,t_yO7,1
tr4385,9035228784,2022-06-30,bank_transfer,t_bO7,6
tr4386,9821350580,2019-06-04,linepay,t_mC4,1
tr4387,5583939519,2022-12-30,credit_card,t_yA8,5
tr4388,5893805920,2019-01-09,bank_transfer,t_mO4,2
tr4389,3416503020,2016-01-18,credit_card,t_mD1,5
tr4390,6762400467,2016-10-25,credit_card,t_mA2,6
tr4391,7909155463,2023-11-19,credit_card,t_yS9,1
tr4392,4300502503,2017-08-30,linepay,t_yC2,1
tr4393,9154559148,2021-06-02,credit_card,t_bA6,1
tr4394,1531327315,2019-07-04,credit_card,t_sO4,4
tr4395,6690195208,2023-10-30,linepay,t_bS9,2
tr4396,6438437751,2023-07-16,credit_card,t_bD8,1
tr4397,8804682503,2020-06-07,linepay,t_mD5,1
tr4398,1835921078,2019-11-23,bank_transfer,t_bA5,1
tr4399,6931522624,2016-11-30,bank_transfer,t_sO2,3
tr4400,4566238469,2021-05-24,credit_card,t_bS6,4
tr4401,2834019936,2024-01-27,linepay,t_mS9,1
tr4402,7532251462,2017-09-29,credit_card,t_bO2,1
tr4403,6687861499,2022-05-25,credit_card,t_mO7,2
tr4404,1797223308,2019-11-07,bank_transfer,t_yS5,1
tr4405,1686159566,2017-07-05,linepay,t_bS2,1
tr4406,5806888779,2018-06-04,linepay,t_sC3,1
tr4407,4909199977,2019-07-11,credit_card,t_yA4,4
tr4408,8657361944,2016-09-09,credit_card,t_sC1,4
tr4409,6682395143,2024-01-11,bank_transfer,t_mO9,1
tr4410,1823298440,2018-01-12,bank_transfer,t_mD3,4
tr4411,9416339446,2017-06-30,linepay,t_mA2,1
tr4412,2139719034,2023-05-27,bank_transfer,t_mS8,6
tr4413,2420505462,2022-01-07,credit_card,t_bA7,1
tr4414,1052325521,2019-05-21,bank_transfer,t_yO4,3
tr4415,6409557762,2018-10-04,bank_transfer,t_sC3,6
tr4416,4898237449,2020-11-30,linepay,t_yS6,5
tr4417,2566098384,2020-11-12,credit_card,t_bD6,1
tr4418,3569603764,2021-06-16,bank_transfer,t_sA6,2
tr4419,1782832066,2017-05-05,linepay,t_yC2,1
tr4420,9176449215,2019-05-21,credit_card,t_mA4,2
tr4421,5847065145,2023-01-24,credit_card,t_mD8,1
tr4422,9850683437,2023-11-13,linepay,t_sA9,1
tr4423,2413351206,2024-08-29,credit_card,t_yA9,1
tr4424,8347582013,2024-06-06,linepay,t_mC9,4
tr4425,7233351966,2016-03-25,credit_card,t_bD1,5
tr4426,5845899887,2024-07-05,credit_card,t_sA9,3
tr4427,1810467902,2016-07-13,linepay,t_mO1,2
tr4428,2363621983,2017-09-11,bank_transfer,t_yO2,1
tr4429,9177274092,2019-01-17,bank_transfer,t_yS4,1
tr4430,5225137295,2021-01-28,credit_card,t_yS6,3
tr4431,8917246178,2017-02-08,credit_card,t_yC2,1
tr4432,5527749330,2022-06-06,linepay,t_sA7,1
tr4433,2042580286,2021-09-30,linepay,t_sD6,4
tr4434,5752186708,2019-10-31,linepay,t_yA5,5
tr4435,6334501079,2017-02-05,bank_transfer,t_bO2,1
tr4436,7332439032,2021-03-10,linepay,t_bD6,7
tr4437,6687905173,2021-03-19,bank_transfer,t_sC6,2
tr4438,5465454119,2024-05-03,credit_card,t_mC9,1
tr4439,2686727494,2016-07-12,credit_card,t_mS1,1
tr4440,6957448970,2021-10-11,linepay,t_mS6,1
tr4441,9144121921,2019-07-05,credit_card,t_mO4,1
tr4442,2742028837,2023-03-21,bank_transfer,t_bC8,1
tr4443,6548029852,2020-07-17,credit_card,t_mD5,1
tr4444,6836510794,2021-11-15,bank_transfer,t_yO7,1
tr4445,9904589551,2018-10-17,bank_transfer,t_bD3,2
tr4446,2862228567,2021-02-24,bank_transfer,t_yA6,4
tr4447,1590824117,2023-11-30,linepay,t_mS9,3
tr4448,8289876117,2020-09-19,linepay,t_sO5,1
tr4449,5087608982,2023-07-25,credit_card,t_mD8,2
tr4450,3109315355,2024-03-26,linepay,t_sA9,2
tr4451,7433646790,2021-08-12,bank_transfer,t_sC6,1
tr4452,4840037363,2022-01-13,linepay,t_yS7,1
tr4453,6599940560,2021-10-13,credit_card,t_sO6,5
tr4454,7348626063,2019-04-27,linepay,t_mS4,1
tr4455,1497170591,2020-07-09,credit_card,t_mA5,5
tr4456,5441543870,2019-11-03,credit_card,t_mS5,6
tr4457,4457278128,2022-12-11,linepay,t_sS8,1
tr4458,3809563368,2023-01-16,linepay,t_bC8,2
tr4459,2748503153,2020-07-19,linepay,t_mC5,1
tr4460,8832086930,2020-09-04,credit_card,t_bD5,3
tr4461,8168345766,2017-01-15,credit_card,t_sD2,1
tr4462,5645752987,2022-11-25,bank_transfer,t_yC8,2
tr4463,9215447089,2018-04-06,bank_transfer,t_mA3,3
tr4464,5067481524,2017-08-15,credit_card,t_mA2,1
tr4465,6475943755,2022-01-01,linepay,t_bO7,1
tr4466,2047852360,2017-03-17,credit_card,t_sA2,1
tr4467,6223285014,2020-11-01,credit_card,t_mO6,1
tr4468,2990558874,2016-04-01,bank_transfer,t_sD1,7
tr4469,4188277577,2017-06-29,credit_card,t_bD2,7
tr4470,6025244178,2018-06-28,credit_card,t_yO3,5
tr4471,7126873324,2016-01-17,bank_transfer,t_sO1,5
tr4472,8622319056,2017-02-06,linepay,t_mA2,5
tr4473,1058337307,2023-02-14,linepay,t_bC8,1
tr4474,7966956683,2021-12-07,bank_transfer,t_mO7,2
tr4475,1478327649,2019-05-21,linepay,t_mA4,3
tr4476,7974270774,2019-05-16,credit_card,t_sC4,4
tr4477,6879799453,2016-01-30,bank_transfer,t_sS1,1
tr4478,8270008413,2023-11-01,credit_card,t_yA9,4
tr4479,7417071260,2016-07-20,bank_transfer,t_bO1,3
tr4480,4965698786,2023-02-23,credit_card,t_bA8,1
tr4481,3115846888,2020-04-19,linepay,t_bO5,5
tr4482,6902349814,2022-10-25,credit_card,t_sO8,2
tr4483,2653578036,2021-09-21,credit_card,t_bS6,1
tr4484,9454088439,2021-07-15,bank_transfer,t_mA6,7
tr4485,5386228122,2021-02-01,linepay,t_sC6,2
tr4486,5268962553,2017-07-05,linepay,t_mC2,3
